Number of components,Type of DES,Component#1,Component#2,X#1,X#2,"T, K","Density, g/cm3",Smiles#1,Smiles#2
2,3,triphenyl(prop-2-enyl)phosphanium;bromide,"ethane-1,2-diol",0.111,0.889,318.15,1.1699,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,triphenyl(prop-2-enyl)phosphanium;bromide,"ethane-1,2-diol",0.111,0.889,323.15,1.1663,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,triphenyl(prop-2-enyl)phosphanium;bromide,"ethane-1,2-diol",0.091,0.909,293.15,1.178,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,triphenyl(prop-2-enyl)phosphanium;bromide,"ethane-1,2-diol",0.091,0.909,298.15,1.1743,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,triphenyl(prop-2-enyl)phosphanium;bromide,"ethane-1,2-diol",0.091,0.909,303.15,1.1708,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,triphenyl(prop-2-enyl)phosphanium;bromide,"ethane-1,2-diol",0.091,0.909,308.15,1.1671,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,triphenyl(prop-2-enyl)phosphanium;bromide,"ethane-1,2-diol",0.091,0.909,313.15,1.1635,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,triphenyl(prop-2-enyl)phosphanium;bromide,"ethane-1,2-diol",0.091,0.909,318.15,1.1599,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,triphenyl(prop-2-enyl)phosphanium;bromide,"ethane-1,2-diol",0.091,0.909,323.15,1.1562,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,triphenyl(prop-2-enyl)phosphanium;bromide,phenol,0.2,0.8,293.15,1.173,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C1=CC=C(C=C1)O
2,3,triphenyl(prop-2-enyl)phosphanium;bromide,phenol,0.2,0.8,303.15,1.1657,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C1=CC=C(C=C1)O
2,3,triphenyl(prop-2-enyl)phosphanium;bromide,phenol,0.2,0.8,313.15,1.1585,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C1=CC=C(C=C1)O
2,3,triphenyl(prop-2-enyl)phosphanium;bromide,phenol,0.2,0.8,323.15,1.1514,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C1=CC=C(C=C1)O
2,3,triphenyl(prop-2-enyl)phosphanium;bromide,phenol,0.2,0.8,333.15,1.1443,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C1=CC=C(C=C1)O
2,3,triphenyl(prop-2-enyl)phosphanium;bromide,phenol,0.143,0.857,293.15,1.1582,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C1=CC=C(C=C1)O
2,3,triphenyl(prop-2-enyl)phosphanium;bromide,phenol,0.143,0.857,303.15,1.1571,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C1=CC=C(C=C1)O
2,3,triphenyl(prop-2-enyl)phosphanium;bromide,phenol,0.143,0.857,313.15,1.1434,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C1=CC=C(C=C1)O
2,3,triphenyl(prop-2-enyl)phosphanium;bromide,phenol,0.143,0.857,323.15,1.1362,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C1=CC=C(C=C1)O
2,3,triphenyl(prop-2-enyl)phosphanium;bromide,phenol,0.143,0.857,333.15,1.1291,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C1=CC=C(C=C1)O
2,3,triphenyl(prop-2-enyl)phosphanium;bromide,4-methylbenzenesulfonic acid;hydrate,0.25,0.75,323.15,1.308,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],CC1=CC=C(C=C1)S(=O)(=O)O.O
